8.595606060609417565e-01 1.645694953568742624e-01 7.613100175186991692e+02
8.705731874966763373e-01 2.060234064761037875e-01 7.624569060876965523e+02
8.736224032034201059e-01 1.914198416540882075e-01 7.653321013078093529e+02
8.388010857996435199e-01 1.545290634269564367e-01 7.527920558676123619e+02
8.231438497728962300e-01 1.461553949333376790e-01 7.466875925958156586e+02
8.255440788628054527e-01 2.162764892960060692e-01 7.402553549036383629e+02
8.224268229411308972e-01 1.978089443222286747e-01 7.407788172364234924e+02
7.954902691586639429e-01 1.216276636263746158e-01 7.375159885212779045e+02
7.726594118085869933e-01 9.756887424017235411e-02 7.309222275614738464e+02
7.529838635398373725e-01 1.089967458782200027e-01 7.216488682404160500e+02
7.226911524677966936e-01 4.179397069206430837e-02 7.184903970286250114e+02
7.100222861139043884e-01 6.063681013704330658e-02 7.113820716217160225e+02
7.292768057041620899e-01 1.143309152351856817e-01 7.117647108361124992e+02
7.440406854465451136e-01 2.543264652697949657e-01 7.008318371772766113e+02
7.438623154837255003e-01 2.310480917678755519e-01 7.034306967407464981e+02
7.512751609154273424e-01 2.716645532255484441e-01 7.018616074398159981e+02
7.265740802604421233e-01 2.410406474026429713e-01 6.953511352390050888e+02
7.433938955874426213e-01 3.126513878599620488e-01 6.940762443393468857e+02
7.321259443043701687e-01 3.103039104212571009e-01 6.896902874484658241e+02
7.329631118834363246e-01 3.059173681417715063e-01 6.905167229101061821e+02
7.083826674292239556e-01 2.544686862527740789e-01 6.866835689842700958e+02
7.009056199712146995e-01 2.674944652546923374e-01 6.822863667458295822e+02
6.917220630513070123e-01 2.469408559644961643e-01 6.812805433869361877e+02
6.765249139393847422e-01 2.375236679890646574e-01 6.768516425415873528e+02
6.501275045796266472e-01 1.738868450187371906e-01 6.755905076563358307e+02
6.452189005854680470e-01 2.894500828199472187e-01 6.594904386848211288e+02
6.000529149858327971e-01 2.253291862153726788e-01 6.527387186437845230e+02
5.924843989394549260e-01 2.227240469175240101e-01 6.507484922036528587e+02
6.004179904931101763e-01 2.266721263330895852e-01 6.526807191893458366e+02
6.086884460315176160e-01 2.455276090547375278e-01 6.528808295279741287e+02
5.900256374500073564e-01 2.831326805136947233e-01 6.424023994952440262e+02
5.774481193869011042e-01 2.597603922935741716e-01 6.415536091923713684e+02
5.630752505135415698e-01 2.406914441066245747e-01 6.398006749227643013e+02
5.921194158709457422e-01 2.881425452062315595e-01 6.424213554039597511e+02
5.474794284290681601e-01 2.168090379876795315e-01 6.384957128763198853e+02
5.320197549023814032e-01 2.532909733045770051e-01 6.297162745967507362e+02
5.284372495078042409e-01 2.673563657335654153e-01 6.270226763263344765e+02
5.537422625568986234e-01 3.088454351244625529e-01 6.286959150582551956e+02
5.440069904233492126e-01 2.769962369925130785e-01 6.299489794597029686e+02
5.532255615150111216e-01 2.990232695728855528e-01 6.297536175847053528e+02
5.182553598051359289e-01 2.841895568410679473e-01 6.223402798250317574e+02
5.263191241765763362e-01 3.108483784468817346e-01 6.211354795321822166e+02
5.093349701750944369e-01 2.774365177690918394e-01 6.209571382701396942e+02
5.289766979088350585e-01 3.185868547235399251e-01 6.208845932185649872e+02
5.268645392381923198e-01 3.346413390400321264e-01 6.184189961105585098e+02
5.296405638452396092e-01 3.770112206810484756e-01 6.141667502820491791e+02
5.216234025927899420e-01 3.284180909156714234e-01 6.178297501206398010e+02
5.357964901570038130e-01 3.410373782537451381e-01 6.199744496345520020e+02
5.546803850205765940e-01 3.828185124312887821e-01 6.201745960190892220e+02
5.364252358578416313e-01 3.263479419150353000e-01 6.218942023366689682e+02
5.091855134582157216e-01 2.526519688597915758e-01 6.239920019507408142e+02
5.149423860084720861e-01 3.344700088647346581e-01 6.154445401802659035e+02
4.922032812736788498e-01 2.965704571997612171e-01 6.145497485026717186e+02
5.070939661962083900e-01 3.314910381725283961e-01 6.138866306021809578e+02
4.747277051072029685e-01 3.454713111326108144e-01 6.049106253236532211e+02
4.798798266858507744e-01 3.345081353349270148e-01 6.072882308363914490e+02
4.327220223854576497e-01 2.608283726448543671e-01 6.063681555539369583e+02
4.355344779137717559e-01 2.758680994196712755e-01 6.051261610016226768e+02
4.547519341563018846e-01 3.279120566774124113e-01 6.028115461543202400e+02
