9.611219336228346011e-01 9.440836387892725945e-01 8.081727514714002609e+02
9.480406378679169244e-01 9.397407318479311655e-01 7.995533408075571060e+02
9.547873861734741396e-01 9.677776146599501583e-01 8.021551689207553864e+02
9.341892769181927569e-01 9.463205652736830231e-01 7.897916365489363670e+02
9.248993283820186040e-01 9.897493599377877871e-01 7.805545984655618668e+02
8.839633255155227021e-01 9.720082886342462647e-01 7.554260762184858322e+02
8.607486491058837785e-01 9.435064898207301542e-01 7.421203226894140244e+02
8.512961650890072951e-01 9.216059128855064175e-01 7.366654768660664558e+02
8.166692070803682757e-01 9.065429355987044691e-01 7.150855540782213211e+02
7.929674374986177554e-01 9.452098220772189308e-01 7.002700398638844490e+02
7.901690907691983901e-01 9.771679351955654402e-01 6.980099254548549652e+02
7.741843331497716418e-01 9.877522669832514701e-01 6.886500056013464928e+02
7.695399642450757582e-01 9.940311241317697499e-01 6.859183458015322685e+02
7.691266432513167439e-01 9.608882394473696742e-01 6.862334603220224380e+02
7.600624834122690077e-01 9.661622044524371677e-01 6.810660848468542099e+02
7.613772415753736755e-01 9.263514099601674046e-01 6.816995551958680153e+02
7.516507907511515985e-01 8.942902146171463063e-01 6.751728884428739548e+02
7.539845943450899091e-01 8.527087069772234518e-01 6.747974349632859230e+02
7.100708420014208988e-01 8.610214187581362033e-01 6.490725733786821365e+02
6.885892003585671883e-01 8.951844329137259582e-01 6.391929626092314720e+02
6.574821889271328379e-01 8.582275376412428214e-01 6.215633055716753006e+02
6.103869822281224877e-01 8.859943346666200314e-01 6.020474818348884583e+02
5.654328645318246194e-01 8.428755732155526204e-01 5.871240038573741913e+02
5.723225797168353113e-01 8.570855185488575056e-01 5.889619719237089157e+02
5.713858751856085716e-01 8.360656390173646368e-01 5.890113724619150162e+02
5.651706874498554356e-01 8.349067495458400989e-01 5.872067086547613144e+02
5.416332049925731695e-01 7.917142686496172477e-01 5.821895032078027725e+02
5.003688307982139261e-01 7.922986528301866338e-01 5.731418339237570763e+02
4.673157014211800075e-01 7.949005118935754677e-01 5.677471979409456253e+02
4.492495042201852251e-01 7.541161800214153388e-01 5.667781399637460709e+02
4.274133211713289082e-01 7.710586985114800118e-01 5.641457916200160980e+02
3.975963750407401354e-01 7.581823777255175534e-01 5.627421730309724808e+02
4.062139663304273896e-01 7.271330246484378756e-01 5.638859172910451889e+02
3.707785920165487248e-01 7.101268022363231847e-01 5.630484866127371788e+02
3.670211624307067599e-01 7.518021361906402911e-01 5.624903103709220886e+02
3.380186884759222576e-01 7.193695463866682793e-01 5.634583072513341904e+02
3.204732955241065273e-01 6.884130729551689587e-01 5.644447456672787666e+02
3.425946353156998359e-01 6.854846314223703718e-01 5.636293435692787170e+02
3.254404944012612710e-01 6.612867048100377065e-01 5.644936261475086212e+02
2.884911803685930032e-01 6.871386814446986957e-01 5.670914582759141922e+02
2.905156530620749966e-01 7.273665185240154596e-01 5.677695905640721321e+02
2.981704195014221459e-01 7.193086029214487143e-01 5.666073833480477333e+02
3.477870756677677311e-01 7.222022074686055282e-01 5.630791394636034966e+02
3.312427860167834748e-01 6.970652338918870150e-01 5.638563278391957283e+02
2.913985164945676054e-01 7.384819146851974159e-01 5.680215412005782127e+02
3.134588986025754198e-01 7.371143967591602397e-01 5.653603718504309654e+02
3.513366773595113512e-01 7.768539460383011575e-01 5.631184258162975311e+02
3.683115572926516368e-01 7.308427396226727657e-01 5.626732733026146889e+02
3.625870293349984230e-01 7.250450605867987397e-01 5.627728481441736221e+02
3.594283319964994838e-01 7.566891448274697396e-01 5.626401185393333435e+02
3.877651638123222888e-01 7.658439100981424552e-01 5.623992190584540367e+02
3.759939482854625092e-01 7.361757060361479033e-01 5.626280580759048462e+02
3.746522821285028781e-01 7.258481470023748772e-01 5.627843910604715347e+02
3.328845139773487505e-01 7.662880280146537881e-01 5.641957392692565918e+02
3.720245275291719778e-01 7.694542130231749599e-01 5.623713083639740944e+02
3.756614440829113000e-01 8.013468954734788152e-01 5.624519341140985489e+02
4.111208600364077981e-01 8.436128994609433107e-01 5.628039092719554901e+02
4.040002723231509441e-01 8.772039700776701476e-01 5.634304906204342842e+02
3.804481831926332380e-01 8.547266734226979246e-01 5.633933511152863503e+02
3.903615599448747031e-01 8.163842206107769783e-01 5.623830721750855446e+02
3.767755935135453926e-01 7.761358370587880806e-01 5.623130059614777565e+02
3.716537984923624638e-01 7.445312128983342381e-01 5.625089488029479980e+02
3.832711597670089287e-01 7.607682210354592689e-01 5.623934439718723297e+02
3.746927413017675512e-01 7.604728758052194948e-01 5.623749883100390434e+02
3.834243582142327078e-01 7.323811574078449294e-01 5.628104870915412903e+02
3.631859518114824992e-01 7.413087667268523084e-01 5.626068090125918388e+02
3.681623336840961769e-01 7.728433540647937638e-01 5.624438161700963974e+02
3.785706473791563553e-01 7.616024847005293807e-01 5.623611786291003227e+02
4.009859840515425100e-01 7.467855378875793981e-01 5.630965632200241089e+02
4.268749361389848063e-01 7.584170262193004053e-01 5.644276820272207260e+02
3.927830534911434524e-01 7.482199033066629923e-01 5.627597457915544510e+02
3.600816848198865605e-01 7.867072138120170255e-01 5.628161848187446594e+02
3.875617528331432027e-01 8.239868530325462626e-01 5.624952092096209526e+02
3.918503184237948633e-01 7.939747087873326725e-01 5.622968011051416397e+02
3.734742630828744026e-01 8.128718699340813370e-01 5.626688577160239220e+02
3.828428059965278685e-01 7.782017700554265671e-01 5.622842783629894257e+02
3.916120808430237910e-01 7.704872646966461902e-01 5.624191251844167709e+02
3.976917850162233203e-01 7.893840903441144974e-01 5.623978190943598747e+02
4.088179721800850319e-01 8.181358176901761814e-01 5.626027303636074066e+02
4.300983194028524803e-01 7.719692869608928421e-01 5.643373633921146393e+02
3.841533516388520031e-01 7.646968564720633132e-01 5.623664518594741821e+02
4.152967125995282172e-01 7.911828644088751972e-01 5.630085707679390907e+02
4.266843660123608162e-01 7.830448632753026494e-01 5.638337820768356323e+02
4.000840970647304151e-01 8.031142828464461481e-01 5.624009710401296616e+02
3.838627757819765285e-01 8.170743886763406350e-01 5.624622821658849716e+02
3.960583643654122521e-01 8.040563547378766218e-01 5.623400717228651047e+02
3.825672305227487136e-01 7.721173065896483889e-01 5.623070775717496872e+02
3.365586434579569963e-01 8.145100574795703929e-01 5.652996279001235962e+02
3.649280828302693402e-01 8.628849277877777002e-01 5.646854683607816696e+02
3.631598438022788367e-01 8.560233249427930957e-01 5.645251575261354446e+02
4.043980537680234022e-01 8.550830561618855130e-01 5.628958116844296455e+02
3.722679529509669294e-01 8.112741125759019845e-01 5.626848348155617714e+02
3.706758748869927178e-01 8.175714465222297944e-01 5.628614194840192795e+02
3.860061873503260466e-01 8.130503784103824128e-01 5.623869063109159470e+02
4.297193647596271315e-01 8.137795835826141522e-01 5.636041531860828400e+02
3.914697315869469785e-01 8.614429723409106066e-01 5.632024854049086571e+02
3.951362585599576538e-01 8.189989568811240073e-01 5.623991792500019073e+02
3.993315620475310079e-01 7.820361327833572629e-01 5.624893562197685242e+02
4.153486738836137948e-01 7.972820974060771393e-01 5.629441194832324982e+02
3.971516962946257112e-01 8.025964405246507338e-01 5.623530585095286369e+02
3.716286731366240104e-01 8.490488373345377315e-01 5.636642392501235008e+02
3.753287596672701953e-01 8.219122096656776844e-01 5.627654024511575699e+02
3.403398520796918625e-01 8.714023734674093413e-01 5.678949879407882690e+02
3.221902069146366232e-01 8.274863568415691262e-01 5.677445621415972710e+02
3.043965425882308451e-01 7.947668522819658632e-01 5.686138483881950378e+02
2.814546459516674703e-01 7.471374022484563726e-01 5.699005344435572624e+02
3.222754232344368086e-01 7.423735680234927470e-01 5.646451564207673073e+02
3.080533844094980322e-01 7.229696850572988609e-01 5.656291108429431915e+02
2.885820795026710073e-01 7.201500488438614678e-01 5.678077608719468117e+02
3.282768544212855133e-01 7.628347234993558823e-01 5.645140753760933876e+02
3.543109680249778015e-01 7.364602089979952471e-01 5.628180949538946152e+02
4.035456577353235263e-01 6.910331770779605254e-01 5.649926123991608620e+02
3.564704272197551926e-01 7.201936924663571160e-01 5.629000184834003448e+02
3.703290667434416816e-01 6.800006388839560101e-01 5.638318074271082878e+02
3.995752759902390094e-01 7.248132554508691650e-01 5.635867586582899094e+02
3.801320366874315626e-01 7.170916885050042655e-01 5.630620069354772568e+02
3.584845301666760853e-01 7.593083266530625819e-01 5.626728972345590591e+02
4.078417987481165463e-01 7.986209428401607191e-01 5.626245808973908424e+02
4.028936987935414216e-01 7.810096380476020395e-01 5.626070551276206970e+02
3.788579556316925001e-01 7.830005100538052210e-01 5.622965563908219337e+02
4.281482981513022312e-01 7.467544076250850482e-01 5.648814794048666954e+02
4.389424986920004712e-01 7.850921069487313275e-01 5.647930746078491211e+02
4.118986046465202833e-01 8.005958388554489380e-01 5.627633177340030670e+02
3.873602664894726377e-01 7.670827831268103303e-01 5.623819061890244484e+02
3.382242316482378941e-01 8.137542083550013405e-01 5.650953022837638855e+02
3.211077585625619624e-01 7.853324000831111151e-01 5.659013198986649513e+02
3.490240433146306054e-01 7.623527213771792432e-01 5.630774284079670906e+02
3.501745069407221633e-01 8.032306779230511395e-01 5.637099191546440125e+02
3.702090007871904342e-01 7.999408613630795140e-01 5.625914236456155777e+02
3.948717456129167136e-01 7.979499366912564673e-01 5.623249651268124580e+02
3.831460717983797282e-01 7.752814134762935350e-01 5.622945579439401627e+02
3.402495432526245200e-01 7.661821413950299364e-01 5.636425381749868393e+02
3.707648812230699420e-01 8.047953862890925292e-01 5.626381137296557426e+02
3.716162574337342206e-01 7.736482761960912224e-01 5.623782078921794891e+02
3.624253130603959372e-01 8.002575648953567100e-01 5.629104869663715363e+02
4.042571643931432979e-01 8.432274033432196614e-01 5.627026297003030777e+02
4.256326023835438344e-01 8.785534916734226707e-01 5.637120090499520302e+02
3.882099092300798637e-01 8.629158721118701525e-01 5.633449843376874924e+02
4.287890992503636811e-01 8.562609412168827872e-01 5.635271026194095612e+02
4.045256744419493677e-01 8.379431911114848530e-01 5.626394718736410141e+02
3.839247450669027173e-01 8.483160305670713885e-01 5.630695978999137878e+02
3.911441651647907247e-01 8.438650552601607568e-01 5.627780328467488289e+02
4.131643388141753026e-01 8.002596770685292960e-01 5.628186581209301949e+02
3.961723606167397160e-01 8.084227613629942910e-01 5.623499167412519455e+02
3.916497521282070737e-01 7.916133342643277837e-01 5.622980587780475616e+02
3.535675710009402728e-01 7.654217722451811534e-01 5.628889190778136253e+02
3.322383922327480366e-01 7.743533233767049273e-01 5.644295537918806076e+02
3.341731744084906475e-01 7.937454807965319548e-01 5.647937889620661736e+02
3.599883778468032647e-01 8.259373822656357333e-01 5.636583726853132248e+02
3.412646157521274648e-01 7.949059210424751498e-01 5.641854082643985748e+02
3.815400973528569328e-01 7.644787326509930869e-01 5.623497661948204041e+02
3.941498791629113874e-01 7.321712042553641941e-01 5.631475728973746300e+02
3.929812713783861766e-01 6.848850897140774663e-01 5.645753262415528297e+02
3.861377668596538970e-01 7.229471945339794869e-01 5.630879495963454247e+02
4.072977025485752800e-01 7.330508336291630123e-01 5.637751075699925423e+02
3.809256978626340273e-01 6.917596765903676337e-01 5.637826131209731102e+02
3.849583726659078775e-01 6.893727563525099411e-01 5.640183369740843773e+02
3.467593759488684091e-01 6.677122940607960189e-01 5.639423634633421898e+02
3.455896088292939039e-01 6.658377895010048064e-01 5.639946946501731873e+02
3.919295229008294412e-01 6.590882567288154359e-01 5.655906710922718048e+02
4.097732329268669593e-01 7.018000223503032542e-01 5.650096343085169792e+02
4.176930739761779976e-01 7.251018776645280495e-01 5.647453054413199425e+02
4.053012660430013736e-01 7.076776389313255144e-01 5.644752887040376663e+02
3.559339762517741979e-01 7.519870947108047154e-01 5.627432190552353859e+02
3.836693126694040168e-01 7.502476523373053929e-01 5.625192713364958763e+02
3.867081165641327312e-01 7.884457747556574692e-01 5.622726961895823479e+02
3.753047574402712527e-01 7.531713873352416933e-01 5.624248533472418785e+02
3.514978675733846369e-01 7.114014571595100866e-01 5.630864810794591904e+02
3.526160378023435182e-01 6.847467473584543107e-01 5.635230238065123558e+02
3.459999966862982723e-01 7.167596080106360956e-01 5.631698273047804832e+02
3.277803283481408592e-01 7.048979697339859962e-01 5.639928385168313980e+02
3.694265586893439868e-01 7.447468268074819431e-01 5.625158316791057587e+02
3.522093916803128444e-01 7.076458642127497756e-01 5.631223369464278221e+02
3.494406625960699841e-01 7.475793650546094238e-01 5.629741718545556068e+02
3.636299560383670082e-01 7.334928858921352379e-01 5.626680361777544022e+02
3.243950192536497745e-01 6.976457569900023081e-01 5.641943358033895493e+02
3.565437589743387092e-01 7.118025647021456459e-01 5.630066457763314247e+02
4.015396489908896749e-01 7.274520539902720184e-01 5.636129341498017311e+02
4.004080799683840119e-01 7.674225903672917681e-01 5.626946631148457527e+02
3.627313237787792022e-01 7.817447162836643759e-01 5.626551301777362823e+02
3.407892745316487004e-01 7.835133989365508089e-01 5.639358566552400589e+02
3.748831684227746930e-01 7.460579943218783594e-01 5.624936359152197838e+02
3.759147769838400710e-01 7.780910802402145610e-01 5.623218509852886200e+02
3.840665312898000616e-01 8.191293606861084209e-01 5.624853736534714699e+02
3.919302415046915788e-01 8.327926494471357133e-01 5.625690596178174019e+02
4.106264480281315854e-01 8.729425416624936318e-01 5.633026003837585449e+02
3.668864498403933694e-01 9.110828677588820312e-01 5.672891473695635796e+02
4.108850183922829746e-01 9.147059830622695786e-01 5.647340441569685936e+02
3.819468729029913412e-01 8.893622257689195454e-01 5.646940537169575691e+02
4.235035067598595382e-01 9.184966269545310480e-01 5.648631500378251076e+02
4.467058887323807070e-01 8.879292327140408947e-01 5.649614122286438942e+02
4.015769015021449229e-01 9.236826956940320521e-01 5.654430793598294258e+02
3.852421475040728738e-01 9.092793635997959978e-01 5.655281536579132080e+02
